nome,significado,origem,url
Aírton,"Significa “corrente que brame”, “rio cuja corrente é de um ruído ensurdecedor”.
Tem origem no inglês Airtone, que quer dizer “corrente que brame, rio cuja corrente é de um ruído ensurdecedor”.",Inglesa,https://www.dicionariodenomesproprios.com.br/airton/
Airy,Nome de uma palmeira.,Tupi,https://www.dicionariodenomesproprios.com.br/airy/
Ajagunã,Guerreiro forte.,Afro-Brasileira,https://www.dicionariodenomesproprios.com.br/ajaguna/
Ajax,"Se destacou na invasão de tróia, como um dos mais bravos da expedição.",Grega,https://www.dicionariodenomesproprios.com.br/ajax/
Ajuricaba,"Significa abelha feroz e indica uma pessoa que não tolera a inércia. Inovador e até excêntrico, contesta desde muito cedo todas as regras que lhe são impostas e busca sempre seus próprios caminhos",Tupi,https://www.dicionariodenomesproprios.com.br/ajuricaba/
Aka,Sorridente.,Havaiana,https://www.dicionariodenomesproprios.com.br/aka/
Akamu,Adão.,Havaiana,https://www.dicionariodenomesproprios.com.br/akamu/
Akasha,"Significa “espaço”, “céu”, “éter”. 
Akasha ou Akash é um termo que surge a partir do sânscrito ākāśa e significa “espaço”, “céu” ou “éter” de acordo com a cosmologia tradicional indiana.",Sânscrita,https://www.dicionariodenomesproprios.com.br/akasha/
Al-Samir,O amigo encantador.,Árabe,https://www.dicionariodenomesproprios.com.br/al-samir/
Alabá,Espírito infantil.,Afro-Brasileira,https://www.dicionariodenomesproprios.com.br/alaba/
Aladim,Gênio da lâmpada.,Árabe,https://www.dicionariodenomesproprios.com.br/aladim/
Aladino,Sublimidade da religião.,Árabe,https://www.dicionariodenomesproprios.com.br/aladino/
Alain,Variante francesa de Alan.,Francesa,https://www.dicionariodenomesproprios.com.br/alain/
Alair,"Significa “proprietário de terras”.
É uma variante de Lair, nome originado como uma variação escocesa de Lord, Land-lord, que significa “proprietário de terras”.","Inglesa, Escocesa",https://www.dicionariodenomesproprios.com.br/alair/
Alam,"Significa “harmonioso”, “formoso”, “bandeira”, “belo” ou “rocha”.
Alam é uma variação gráfica de Alan, nome que provavelmente deriva do céltico Allan, Allen, através do gaélico Ailène, Ailin, que por sua vez teria surgido a partir do elemento ail, que significa “pedra” ou “rochedo”.","Árabe, Celta",https://www.dicionariodenomesproprios.com.br/alam/
Alan,"Significa ""pedra"", ""rocha"", ""harmonia"", ou ainda ""belo"" e ""formoso"".
O significado do nome Alan é incerto, no entanto existem quatro possibilidades de origens, segundo algumas teorias.","Celta, Gaélica",https://www.dicionariodenomesproprios.com.br/alan/
Alano,Belo.,Celta,https://www.dicionariodenomesproprios.com.br/alano/
Alaor,Filho de família nobre.,Árabe,https://www.dicionariodenomesproprios.com.br/alaor/
Alapaki,Brilhante.,Havaiana,https://www.dicionariodenomesproprios.com.br/alapaki/
Alarico,Dono de tudo e todos.,Teutônica,https://www.dicionariodenomesproprios.com.br/alarico/
Alaúde,Instrumento de cordas parecido com viola.,Latina,https://www.dicionariodenomesproprios.com.br/alaude/
Albano,"Significa “natural de Alba Longa”, por isso, literalmente, ""albano"".
Tem origem no latim Albanus, um adjetivo utilizado para designar os habitantes de Alba Longa, assim, significa “albano, de Alba Longa”. Alba Longa era uma cidade lendária, localizada no Lácio, região italiana onde foi fundada a capital Roma.",Latina,https://www.dicionariodenomesproprios.com.br/albano/
Albarino,Rebocador.,Latina,https://www.dicionariodenomesproprios.com.br/albarino/
Albatênio,"Al-Battani, nome de homem.",Árabe,https://www.dicionariodenomesproprios.com.br/albatenio/
Alberico,Rei dos montes.,Teutônica,https://www.dicionariodenomesproprios.com.br/alberico/
Albert,"Significa ""nobre brilhante"" ou ""ilustre nobre"".
É a versão inglesa, francesa e alemã de Alberto, uma variação do nome Adalberto, que vem do germânico Adalbert, formado pelas palavras, adal, significa ""nobre"", e berth, quer dizer ""ilustre"" ou ""brilhante"".","Francesa, Inglesa, Germânica, Alemã",https://www.dicionariodenomesproprios.com.br/albert/
Albertino,Diminutivo de Alberto.,Teutônica,https://www.dicionariodenomesproprios.com.br/albertino/
Alberto,"Significa ""nobre brilhante"" ou ""ilustre nobre"".
Alberto é uma variante do nome Adalberto, que tem origem no germânico Adalbert e é formado por duas palavras diferentes. A primeira, adal, significa ""nobre"", e a segunda, berth, quer dizer ""ilustre"" ou ""brilhante"".","Teutônica, Germânica",https://www.dicionariodenomesproprios.com.br/alberto/
Albílio,Variante gráfica de abílio.,Latina,https://www.dicionariodenomesproprios.com.br/albilio/
Albino,"Significa “muito branco” ou “alvorada”.
Albino é um nome masculino, derivado a partir do latim albus, que significa literalmente “branco” ou “muito claro”.",Latina,https://www.dicionariodenomesproprios.com.br/albino/
Albion,"Alvo, branco.",Latina,https://www.dicionariodenomesproprios.com.br/albion/
Alboino,"Amigo de elfos, os espíritos do ar.",Germânica,https://www.dicionariodenomesproprios.com.br/alboino/
Albornoz,Originário da tribo berbere.,Portuguesa,https://www.dicionariodenomesproprios.com.br/albornoz/
Albuim,Forma alemâ de alboim.,Alemã,https://www.dicionariodenomesproprios.com.br/albuim/
Albuquerque,"Significa “carvalho branco”.
Albuquerque é um sobrenome tipicamente de origem portuguesa, derivado da junção de dois termos latinos: albus, que significa “branco” ou “claro”, e quercus, que quer dizer “carvalho”.","Latina, Portuguesa",https://www.dicionariodenomesproprios.com.br/albuquerque/
Alcandro,"Adivinho, filho de munico.",Latina,https://www.dicionariodenomesproprios.com.br/alcandro/
Alcântara,"Significa “ponte”, “arco” ou “ponte de pedra”. 
O sobrenome Alcântara surgiu a partir da palavra em árabe al-qantara ou al-kántara que possui os significados de “ponte”, “arco” ou “ponte de pedra”.",Árabe,https://www.dicionariodenomesproprios.com.br/alcantara/
Alcebíades,"Aquele que governa com violência, porém tem generosidade.",Grega,https://www.dicionariodenomesproprios.com.br/alcebiades/
Alcer,"Brilhante, forte.",Grega,https://www.dicionariodenomesproprios.com.br/alcer/
Alceste,Homem viríl.,Grega,https://www.dicionariodenomesproprios.com.br/alceste/
Alceu,"Significa “forte”, “homem de boa musculatura”.
Tem origem no nome grego Alkaíos, a partir do adjetivo alkaíos, que quer dizer literalmente “forte”.",Grega,https://www.dicionariodenomesproprios.com.br/alceu/
Alcião,"Gigante, filho do céu e da terra.",Grega,https://www.dicionariodenomesproprios.com.br/alciao/
Alcibíades,"Significa “filho de Alcíbio”, “filho de um homem que possui muita força vital”.
A junção das palavras gregas Alké, “força” com bios, “vida” resultam em Alkíbios, que significa “o que possui muita força vital”. A partícula ades, por sua vez, denota descendência, de modo que Alcibíades é “filho de Alcíbio” ou “filho de um homem muito forte”.",Grega,https://www.dicionariodenomesproprios.com.br/alcibiades/
Alcidamo,A força que tudo doma.,Italiana,https://www.dicionariodenomesproprios.com.br/alcidamo/
Alcidano,A força que tudo doma.,Latina,https://www.dicionariodenomesproprios.com.br/alcidano/
Alcídes,"Significa “filho de Alceu”, “descendente de Alceu”, “filho do homem forte”.
A partir do latim Alcides, tem origem no grego Alkeídes, formado pela união do nome Alkáios que originou “Alceu”, mais a partícula des que denota descendência, portanto significa “filho ou descendente de Alceu”.","Grega, Latina",https://www.dicionariodenomesproprios.com.br/alcides/
Alcido,Variação de alcides.,Latina,https://www.dicionariodenomesproprios.com.br/alcido/
Alcímene,Filho de Jasão e Medéia.,Mitológica,https://www.dicionariodenomesproprios.com.br/alcimene/
Alcindo,"Significa “espírito forte”, “defensor da mente”.
Alcino vem da palavra grega Alkinoos, formada por duas palavras alké e noós que, juntas, significam “espírito forte”. Essa junção das palavras, desta forma, sugere a característica de força espiritual em oposição à força física.",Grega,https://www.dicionariodenomesproprios.com.br/alcindo/
Alcino,"Significa “espírito forte”, “defensor da mente”.
Alcino, do grego Alkinoos, é um nome formado pela junção de duas palavras alké, que significa força, poder e noós, que significa espírito, mente. Juntas, ambas dão origem ao termo “espírito forte” que sugere alguém que seja determinado e que tenha presente características de persistência, de ânimo e de coragem, sinônimos de força espiritual em oposição à força física.",Grega,https://www.dicionariodenomesproprios.com.br/alcino/
Alcioneu,"Gigante que atacou a comitiva de Hércules, quando este atravessava Corinto.",Mitológica,https://www.dicionariodenomesproprios.com.br/alcioneu/
Álcis,Nasceu em Tebas e salvou a cidade da guerra.,Mitológica,https://www.dicionariodenomesproprios.com.br/alcis/
Aldair,"Significa “nobre”, “o que possui riqueza interior”, “poderoso” ou “o voador”.
É uma variação do nome Aldo, podendo também ter sido influenciado pela pronúncia de Altair e Oldair.","Árabe, Germânica",https://www.dicionariodenomesproprios.com.br/aldair/
Aldegunde,Forma alemã de aldegundes.,Alemã,https://www.dicionariodenomesproprios.com.br/aldegunde/
Aldemiro,"Quer dizer ""nobre famoso"", ou ""famoso pela nobreza"". Vem do inglês antigo Aethelmaer, que une as palavras aethel, que significa ""nobre"", e maere, que quer dizer dizer ""famoso, brilhante"".
Em termos de significado é equivalente a vários outros nomes em português: Aldemir, Adelmir, Adelmar, Aldemar, Aldemir, Aldimar e Aldimir.",Anglo-Saxônica,https://www.dicionariodenomesproprios.com.br/aldemiro/
Alderico,Chefe do principado.,Latina,https://www.dicionariodenomesproprios.com.br/alderico/
Aldir,"Significa “aquele que possui riqueza interior”, “aquele que cultiva sabedoria ao longo dos anos de sua vida”. 
Ald significa “venerável, sábio, velho, experiente”. Al, por sua vez, de origem indo-europeia, significa “alimentar, crescer”.",Germânica,https://www.dicionariodenomesproprios.com.br/aldir/
Aldo,"Significa “aquele que é nobre” ou “o sábio”, “que possui riqueza interior”.
É a variante masculina de Alda, nome de origem germânica com dois possíveis significados. Possivelmente pode ter vindo a partir de um apelido dos nomes femininos iniciados com o elemento Ald, que significa “nobre”.",Germânica,https://www.dicionariodenomesproprios.com.br/aldo/
Aldomiro,Velho ilustre.,Teutônica,https://www.dicionariodenomesproprios.com.br/aldomiro/
Aldonca,Doce.,Germânica,https://www.dicionariodenomesproprios.com.br/aldonca/
Aleardo,Estrangeiro que tem força.,Germânica,https://www.dicionariodenomesproprios.com.br/aleardo/
Alebion,Filho de netuno.,Latina,https://www.dicionariodenomesproprios.com.br/alebion/
Alec,"Significa “protetor e defensor da humanidade”.
Alec é um nome masculino, uma versão gráfica de Alex, originado a partir do grego Aléxandros, e formado pela junção dos termos aléxo, que significa “repelir” ou “proteger”, e andrós, que pode ser traduzido como “homem” ou “humano”.",Grega,https://www.dicionariodenomesproprios.com.br/alec/
Alécio,Salmoura.,Latina,https://www.dicionariodenomesproprios.com.br/alecio/
Alef,"Significa ""o primeiro"", ou também ""touro"".
Alef (Aleph) é o nome da primeira letra do alfabeto hebraico ou também chamado de letra dos abjads semitas, como, o fenício ʾālep, o hebraico ʾālef א, o aramaico ʾālap, entre outros. É difícil dizer qual letra pode ser comparada no alfabeto grego ou latino, pois inicialmente essa letra representava uma vogal na glote.",Hebraica,https://www.dicionariodenomesproprios.com.br/alef/
Aleixo,"Significa “aquele que defende”, “aquele que repele os inimigos”, “defensor”.
Aleixo é a forma portuguesa de Alexis, cuja origem é grega.","Grega, Portuguesa",https://www.dicionariodenomesproprios.com.br/aleixo/
Alejandro,"Significa ""protetor do homem"", ""defensor da humanidade"", “o que repele os inimigos”.
É a versão espanhola de Alexandre, nome originado no grego Aléxandros, que deriva do verbo aléxo, que significa ""repelir, defender ou proteger"", mais o vocábulo andrós, que quer dizer ""homem"", dando ao nome Alexandre o significado de “o que protege os homens, defensor da humanidade” ou por extensão “o que repele os inimigos”.","Grega, Espanhola",https://www.dicionariodenomesproprios.com.br/alejandro/
Alencar,"Significa “templos dos Alanos” ou “a fonte abençoada”.
Alencar é um sobrenome de origem toponímica, ou seja, surgiu a partir do nome de uma localização geográfica.","Germânica, Portuguesa",https://www.dicionariodenomesproprios.com.br/alencar/
Alencastro,Nome próprio de lugar.,Latina,https://www.dicionariodenomesproprios.com.br/alencastro/
Aleo,Rei de tégea.,Latina,https://www.dicionariodenomesproprios.com.br/aleo/
Alepeleko,Conselheiro.,Havaiana,https://www.dicionariodenomesproprios.com.br/alepeleko/
Alessandro,"Significa ""protetor do homem"", ""defensor da humanidade"" ou “o que repele os inimigos”.
Alessandro é a versão italiana de Alexandre, nome originado a partir do grego Aléxandros, que deriva do verbo aléxo, que significa ""repelir, defender ou proteger"", unido ao vocábulo andrós, que quer dizer ""homem"".","Grega, Italiana",https://www.dicionariodenomesproprios.com.br/alessandro/
Alex,"Significa ""protetor do homem"" ou ""defensor da humanidade"".
Alex é considerado o diminutivo de Alexandre, originado a partir do nome grego Aléxandros, derivado do verbo aléxo, que significa ""repelir”, “defender” ou “proteger"", unido ao vocábulo andrós, que significa ""homem"".",Grega,https://www.dicionariodenomesproprios.com.br/alex/
Alex Sandro,"Significa “o que defende os homens”, “o que repele os inimigos”.
Alex e Sandro são dois nomes provenientes de Alessandro, a forma italiana de Alexandre, nome originado no grego Aléxandros, formado pela junção dos elementos aléxo, que significa “repelir, defender, proteger”, e andrós, anér, que quer dizer “homem”, e significa “o que defende os homens”, por extensão “o que repele os inimigos”.","Grega, Italiana",https://www.dicionariodenomesproprios.com.br/alex-sandro/
Alexander,"Significa ""protetor do homem"", ""defensor da humanidade"", “o que repele os inimigos”.
É a versão inglesa e alemã de Alexandre, nome originado no grego Aléxandros, que deriva da união do verbo aléxo, que significa ""repelir, defender ou proteger"", com o termo andrós, que quer dizer ""homem"" e significa “o que protege os homens, defensor da humanidade” ou por extensão “o que repele os inimigos”.","Grega, Inglesa",https://www.dicionariodenomesproprios.com.br/alexander/
